pi45,Tout,0.18350420114
pi25,ATX5sb,0.140385624376
pi12,MEM2,1.04517735996
pi06,Tina,6.69579947044e-11
pi38,Tinb,6.65778543407e-11
pi20,ATX3.3,0.16223989382
pi29,CPU1,3.12791714814
pi20,Tmem2,0.124292909248
pi25,Tcpu1,0.0417956074224
pi15,Tina,6.69579947044e-11
pi20,Thca,0.143320272911
pi39,Tamb,0.112359674551
pi29,HDD5,0.127685472029
pi45,Thca,0.0567618014596
pi35,Tina,6.53557208352e-11
pi25,Tmem1,0.0457915478493
pi12,HDD12,0.383978205238
pi27,Tamb,0.170115076924
pi18,Tmem1,0.0806912169163
pi24,Tinb,3.03295166759e-11
pi45,Tmem2,0.428293505376
pi16,MEM2,1.02271850565
pi31,Tinb,6.69579947044e-11
pi03,MEM1,0.00372466544116
pi38,Tcpu1,0.0636277457902
pi13,Tcpu1,0.0524973422541
pi47,Tout,0.0843041543237
pi40,Thca,0.0566663634658
pi14,Thca,0.0738679790612
pi16,ATX12,2.39665272796
pi30,ATX12,2.29847807649
pi33,Tcpu1,0.0767894747199
pi37,ATX5sb,0.0320488892075
pi25,MEM2,1.0323238646
pi32,MEM1,0.971263812439
pi22,Tout,0.0826469880765
pi29,Tmem2,0.0508884335517
pi19,ATX5sb,0.0544644327678
pi36,Tcpu1,0.0610316253029
pi22,MEM2,1.05722774638
pi43,ATX5sb,0.0368729191634
pi28,MEM2,0.985276861756
pi37,Tamb,0.112421843499
pi30,Tmem2,0.424847705015
pi03,Tmem2,0.0541715844701
pi26,Tina,7.65787433465e-11
pi32,Tmem1,0.0395364092696
pi30,Thca,0.0631868624186
pi03,ATX3.3,0.00172546034563
pi29,HDD12,0.359349746018
pi36,ATX5,0.619612477688
pi32,Tout,0.0426192540928
pi13,ATX3.3,0.120843405943
pi41,Tinb,0.0
pi35,CPU1,1.53522571591
pi19,CPU2,3.71957302298
pi13,MEM2,0.784527776936
pi42,Tcpu1,0.0763750183044
pi06,ATX5,1.66340661458
pi21,MEM1,1.06500013129
pi06,HDD5,0.0912156017281
pi27,Tmem2,0.0557144042534
pi42,Tmem2,0.0521799650757
pi18,MEM2,1.01033900818
pi37,HDD5,0.157324700844
pi32,CPU1,2.98211312952
pi40,HDD5,0.111331845604
pi36,Tamb,0.118354808461
pi20,CPU2,3.29255514391
pi26,MEM1,1.08075998669
pi42,ATX5sb,0.0374132435673
pi18,CPU1,2.93875217165
pi18,Thca,0.10996862739
pi33,ATX5sb,0.0369650447107
pi30,MEM1,0.263084926339
pi26,Tout,0.0513813242752
pi47,Tcpu1,0.074050139696
pi42,ATX12,0.543940180921
pi30,Tout,0.0709979901669
pi28,CPU1,2.9884163467
pi35,Tcpu1,0.0697568257406
pi35,Tamb,0.134602100624
pi21,Thca,0.0959102627007
pi21,CPU2,3.37055474801
pi21,Tmem2,0.0679108086017
pi15,Tamb,0.206980023496
pi41,Tcpu1,0.0682795745332
pi25,HDD5,0.0982098405559
pi43,ATX3.3,0.284700787051
pi43,ATX5,0.790747416352
pi24,HDD5,0.10037460436
pi32,HDD12,0.34930112559
pi08,Tcpu2,0.0401814179919
pi41,Thca,0.0489846598869
pi45,HDD5,0.148842712571
pi40,Tout,0.182146830195
pi26,Thca,0.057767438129
pi43,Tmem1,0.0665054479641
pi33,HDD12,0.160039241894
pi13,Tinb,3.03295166759e-11
pi36,HDD5,0.114858014285
pi37,Tout,0.0806488772971
pi43,Tamb,0.136931942705
pi37,Thca,0.0485090998582
pi08,Tmem2,0.0412699865395
pi12,Tmem2,0.0575799077611
pi42,Tina,6.33164631836e-11
pi25,Tamb,0.156222829585
pi25,ATX12,2.53460133338
pi12,Thca,0.057411187276
pi27,Tcpu1,0.0402318647052
pi25,ATX5,1.67133910336
pi36,Tmem1,0.0606177185028
pi32,ATX5,0.21639205696
pi31,ATX5,1.65988993
pi25,Tinb,6.03428418344e-11
pi26,ATX12,2.38879577241
pi06,Tcpu2,0.0457407850062
pi24,CPU2,3.62678340382
pi38,Tamb,0.114520979147
pi15,CPU2,3.38308941663
pi39,Tina,3.01128011415e-11
pi16,HDD5,0.120128464383
pi20,Tcpu1,0.107117758142
pi19,Tout,0.0692947817739
pi28,Tmem1,0.0408106162994
pi24,MEM2,1.03233845546
pi15,ATX5,1.65571310076
pi19,ATX3.3,0.129074774661
pi31,Tamb,0.201096421107
pi18,Tcpu1,0.0787618771674
pi42,Tamb,0.131154629792
pi40,Tinb,6.69579947044e-11
pi33,CPU1,1.44536830662
pi28,ATX5sb,0.144113674776
pi19,MEM1,0.844128342339
pi29,MEM1,0.795381816001
pi35,ATX12,0.500539048332
pi31,HDD12,0.16185768617
pi24,Tmem1,0.0492878458623
pi28,Tamb,0.197656222816
pi28,Tinb,4.72120120776e-11
pi26,HDD5,0.0953971214332
pi22,Thca,0.0693779197165
pi18,Tinb,2.86277668238e-11
pi36,ATX3.3,0.296408255369
pi25,CPU2,3.71890610917
pi03,ATX12,0.0072194649028
pi06,ATX12,2.2830248623
pi40,Tmem2,0.0541010126086
pi14,CPU2,3.31557469206
pi14,Tmem2,0.0757147152531
pi38,HDD5,0.10587769586
pi16,Tinb,3.04325453726e-11
pi31,HDD5,0.094869428884
pi42,HDD5,0.106259550109
pi22,Tcpu1,0.362364927402
pi32,ATX12,2.24593550334
pi03,Tina,6.21120932465e-11
pi16,Tmem2,0.0936789008812
pi06,Tmem2,0.0519252448188
pi16,CPU2,3.46744175234
pi16,ATX3.3,0.117811681902
pi16,Thca,0.087791008344
pi48,HDD5,0.166292294946
pi31,CPU2,0.211040558945
pi28,HDD5,0.130490337625
pi43,HDD12,0.22013697374
pi08,HDD5,0.0852757489782
pi48,Thca,0.0693385411347
pi08,Tamb,0.164948883724
pi47,ATX12,0.75713717693
pi22,ATX3.3,0.118561337722
pi27,ATX12,2.51376761134
pi26,CPU2,3.52859722329
pi06,Tamb,0.140736434867
pi27,Thca,0.058561682609
pi12,Tcpu1,0.0393498767271
pi08,Tina,3.01128011415e-11
pi40,Tamb,0.113563085174
pi06,Tinb,7.77582442879e-11
pi37,Tina,1.68576264059e-11
pi15,Tcpu1,0.057735673788
pi20,Tmem1,0.101580588587
pi21,ATX3.3,0.1302089266
pi15,Tinb,3.04076763769e-11
pi32,Tmem2,0.0470575764315
pi14,Tinb,1.69180225384e-11
pi25,Tmem2,0.0582532579549
pi37,CPU1,1.55732002299
pi18,Tmem2,0.10827815994
pi15,ATX5sb,0.138953400195
pi47,HDD5,0.106451181952
pi16,MEM1,1.01512488141
pi12,Tinb,1.68967062564e-11
pi02,Tmem2,0.088496645372
pi13,ATX5,1.67354437991
pi48,HDD12,0.175830602616
pi38,CPU1,1.6244673379
pi24,ATX5sb,0.142535802741
pi39,ATX5sb,0.036340179956
pi31,Tout,0.0476156230466
pi38,HDD12,0.179807104929
pi48,ATX12,0.752705981706
pi15,MEM2,1.00786466879
pi24,Tamb,0.165601500492
pi39,ATX5,0.794610812917
pi02,Tamb,0.16307444105
pi47,Tamb,0.133685791673
pi14,HDD5,0.130735072874
pi48,Tmem1,0.0685068605574
pi45,ATX5,0.641751308611
pi45,Tina,4.93116658618e-11
pi26,Tmem2,0.0563235252817
pi31,Tcpu2,0.0488489096353
pi13,HDD12,0.337670031087
pi33,Thca,0.0819363940501
pi42,Tmem1,0.0633085405622
pi39,Thca,0.0524917382428
pi18,ATX12,2.36463017069
pi37,ATX12,0.581293359118
pi12,ATX12,2.30694080429
pi13,CPU2,3.42595560265
pi41,ATX3.3,0.314336643414
pi03,Thca,0.0607430255256
pi33,Tamb,0.14305099338
pi26,MEM2,1.10308272484
pi19,HDD5,0.0829254532055
pi02,HDD5,0.0868437969827
pi35,Thca,0.0526930810179
pi14,Tamb,0.208486361892
pi28,Tcpu1,0.0395968415913
pi13,ATX5sb,0.0606132923374
pi14,ATX3.3,0.114916936022
pi41,CPU1,1.44714314507
pi33,HDD5,0.0909143303841
pi02,Tout,0.0843031432862
pi38,Tmem1,0.0595009500507
pi21,Tinb,6.10747008523e-11
pi02,CPU2,3.36214147844
pi24,ATX3.3,0.122808501653
pi13,Tmem1,0.0626213206504
pi47,Thca,0.0584865415041
pi20,ATX5sb,0.142965133118
pi24,Tcpu1,0.0450959849758
pi41,Tout,0.128828319565
pi27,Tinb,1.68967062564e-11
pi31,ATX12,2.2989888223
pi38,ATX5sb,0.0365131347956
pi02,HDD12,0.36426876146
pi39,HDD12,0.200671115402
pi24,HDD12,0.340036001623
pi14,MEM2,1.04661881238
pi45,ATX3.3,0.262362541201
pi30,CPU1,0.257566329098
pi02,ATX12,2.31136690164
pi38,ATX5,0.398467171692
pi26,Tamb,0.159513547822
pi22,Tmem2,0.080054110199
